"Plot Title: 21411022"
"#","Date Time, GMT+02:00","Abs Pres, kPa (LGR S/N: 21411022, SEN S/N: 21411022)","Temp, °C (LGR S/N: 21411022, SEN S/N: 21411022)","Coupler Detached (LGR S/N: 21411022)","Coupler Attached (LGR S/N: 21411022)","Host Connected (LGR S/N: 21411022)","End Of File (LGR S/N: 21411022)"
1597,10/22/2022 05:00:00 PM,65.248,0.453,,,,
1598,10/22/2022 06:00:00 PM,65.235,-0.102,,,,
1599,10/22/2022 07:00:00 PM,65.265,-0.437,,,,
1600,10/22/2022 08:00:00 PM,65.223,-0.887,,,,
1601,10/22/2022 09:00:00 PM,65.185,-1.228,,,,
1602,10/22/2022 10:00:00 PM,65.169,-1.341,,,,
1603,10/22/2022 11:00:00 PM,65.148,-1.570,,,,
1604,10/23/2022 12:00:00 AM,65.143,-1.684,,,,
1605,10/23/2022 01:00:00 AM,65.126,-1.799,,,,
1606,10/23/2022 02:00:00 AM,65.149,-1.799,,,,
1607,10/23/2022 03:00:00 AM,65.144,-2.145,,,,
1608,10/23/2022 04:00:00 AM,65.134,-2.377,,,,
1609,10/23/2022 05:00:00 AM,65.143,-1.684,,,,
1610,10/23/2022 06:00:00 AM,65.171,-0.549,,,,
1611,10/23/2022 07:00:00 AM,65.149,0.232,,,,
1612,10/23/2022 08:00:00 AM,65.125,1.221,,,,
1613,10/23/2022 09:00:00 AM,65.101,1.439,,,,
1614,10/23/2022 10:00:00 AM,65.081,1.221,,,,
1615,10/23/2022 11:00:00 AM,65.076,0.343,,,,
1616,10/23/2022 12:00:00 PM,65.056,0.121,,,,
1617,10/23/2022 01:00:00 PM,65.024,-0.102,,,,
1618,10/23/2022 02:00:00 PM,65.046,-0.102,,,,
1619,10/23/2022 03:00:00 PM,65.078,-0.887,,,,
1620,10/23/2022 04:00:00 PM,65.030,-1.228,,,,
1621,10/23/2022 05:00:00 PM,65.041,-1.228,,,,
1622,10/23/2022 06:00:00 PM,65.014,-1.341,,,,
1623,10/23/2022 07:00:00 PM,64.969,-1.341,,,,
1624,10/23/2022 08:00:00 PM,64.942,-1.456,,,,
1625,10/23/2022 09:00:00 PM,64.898,-1.456,,,,
1626,10/23/2022 10:00:00 PM,64.865,-1.684,,,,
1627,10/23/2022 11:00:00 PM,64.848,-1.570,,,,
1628,10/24/2022 12:00:00 AM,64.793,-1.799,,,,
1629,10/24/2022 01:00:00 AM,64.761,-2.030,,,,
1630,10/24/2022 02:00:00 AM,64.761,-2.030,,,,
1631,10/24/2022 03:00:00 AM,64.766,-1.914,,,,
1632,10/24/2022 04:00:00 AM,64.762,-2.261,,,,
1633,10/24/2022 05:00:00 AM,64.777,-1.914,,,,
1634,10/24/2022 06:00:00 AM,64.775,-1.228,,,,
1635,10/24/2022 07:00:00 AM,64.744,-0.662,,,,
1636,10/24/2022 08:00:00 AM,64.708,-0.213,,,,
1637,10/24/2022 09:00:00 AM,64.627,0.232,,,,
1638,10/24/2022 10:00:00 AM,64.565,1.112,,,,
1639,10/24/2022 11:00:00 AM,64.530,1.330,,,,
1640,10/24/2022 12:00:00 PM,64.506,0.784,,,,
1641,10/24/2022 01:00:00 PM,64.503,1.221,,,,
1642,10/24/2022 02:00:00 PM,64.492,0.453,,,,
1643,10/24/2022 03:00:00 PM,64.529,0.010,,,,
1644,10/24/2022 04:00:00 PM,64.544,-0.662,,,,
1645,10/24/2022 05:00:00 PM,64.479,-0.887,,,,
1646,10/24/2022 06:00:00 PM,64.468,-0.887,,,,
1647,10/24/2022 07:00:00 PM,64.434,-0.887,,,,
1648,10/24/2022 08:00:00 PM,64.429,-1.001,,,,
1649,10/24/2022 09:00:00 PM,64.446,-1.114,,,,
1650,10/24/2022 10:00:00 PM,64.421,-1.684,,,,
1651,10/24/2022 11:00:00 PM,64.421,-1.684,,,,
1652,10/25/2022 12:00:00 AM,64.411,-1.914,,,,
1653,10/25/2022 01:00:00 AM,64.422,-1.914,,,,
1654,10/25/2022 02:00:00 AM,64.450,-2.030,,,,
1655,10/25/2022 03:00:00 AM,64.473,-2.261,,,,
1656,10/25/2022 04:00:00 AM,64.495,-2.261,,,,
1657,10/25/2022 05:00:00 AM,64.523,-2.145,,,,
1658,10/25/2022 06:00:00 AM,64.533,-1.914,,,,
1659,10/25/2022 07:00:00 AM,64.544,-1.914,,,,
1660,10/25/2022 08:00:00 AM,64.522,-1.914,,,,
1661,10/25/2022 09:00:00 AM,64.498,-1.456,,,,
1662,10/25/2022 10:00:00 AM,64.497,-1.228,,,,
1663,10/25/2022 11:00:00 AM,64.516,0.232,,,,
1664,10/25/2022 12:00:00 PM,64.517,-0.774,,,,
1665,10/25/2022 01:00:00 PM,64.543,-1.684,,,,
1666,10/25/2022 02:00:00 PM,64.552,-2.727,,,,
1667,10/25/2022 03:00:00 PM,64.591,-2.844,,,,
1668,10/25/2022 04:00:00 PM,64.641,-2.962,,,,
1669,10/25/2022 05:00:00 PM,64.625,-3.079,,,,
1670,10/25/2022 06:00:00 PM,64.636,-3.079,,,,
1671,10/25/2022 07:00:00 PM,64.636,-3.079,,,,
1672,10/25/2022 08:00:00 PM,64.597,-3.434,,,,
1673,10/25/2022 09:00:00 PM,64.547,-3.316,,,,
1674,10/25/2022 10:00:00 PM,64.514,-3.316,,,,
1675,10/25/2022 11:00:00 PM,64.497,-3.434,,,,
1676,10/26/2022 12:00:00 AM,64.481,-3.553,,,,
1677,10/26/2022 01:00:00 AM,64.470,-3.553,,,,
1678,10/26/2022 02:00:00 AM,64.486,-3.434,,,,
1679,10/26/2022 03:00:00 AM,64.503,-3.553,,,,
1680,10/26/2022 04:00:00 AM,64.542,-3.434,,,,
1681,10/26/2022 05:00:00 AM,64.602,-3.079,,,,
1682,10/26/2022 06:00:00 AM,64.574,-2.494,,,,
1683,10/26/2022 07:00:00 AM,64.628,-2.030,,,,
1684,10/26/2022 08:00:00 AM,64.671,-1.799,,,,
1685,10/26/2022 09:00:00 AM,64.619,-1.228,,,,
1686,10/26/2022 10:00:00 AM,64.653,-1.456,,,,
1687,10/26/2022 11:00:00 AM,64.693,-1.570,,,,
1688,10/26/2022 12:00:00 PM,64.728,-2.030,,,,
1689,10/26/2022 01:00:00 PM,64.744,-1.914,,,,
1690,10/26/2022 02:00:00 PM,64.762,-2.261,,,,
1691,10/26/2022 03:00:00 PM,64.840,-2.494,,,,
1692,10/26/2022 04:00:00 PM,64.869,-3.316,,,,
1693,10/26/2022 05:00:00 PM,64.891,-4.031,,,,
1694,10/26/2022 06:00:00 PM,64.890,-5.003,,,,
1695,10/26/2022 07:00:00 PM,64.890,-5.003,,,,
1696,10/26/2022 08:00:00 PM,64.878,-5.249,,,,
1697,10/26/2022 09:00:00 PM,64.857,-5.003,,,,
1698,10/26/2022 10:00:00 PM,64.829,-5.125,,,,
1699,10/26/2022 11:00:00 PM,64.800,-5.496,,,,
1700,10/27/2022 12:00:00 AM,64.795,-5.372,,,,
1701,10/27/2022 01:00:00 AM,64.789,-5.496,,,,
1702,10/27/2022 02:00:00 AM,64.778,-5.496,,,,
1703,10/27/2022 03:00:00 AM,64.777,-5.745,,,,
1704,10/27/2022 04:00:00 AM,64.782,-5.870,,,,
1705,10/27/2022 05:00:00 AM,64.773,-5.372,,,,
1706,10/27/2022 06:00:00 AM,64.775,-4.393,,,,
1707,10/27/2022 07:00:00 AM,64.780,-3.792,,,,
1708,10/27/2022 08:00:00 AM,64.742,-3.672,,,,
1709,10/27/2022 09:00:00 AM,64.640,-2.494,,,,
1710,10/27/2022 10:00:00 AM,64.700,-0.662,,,,
1711,10/27/2022 11:00:00 AM,64.819,0.563,,,,
1712,10/27/2022 12:00:00 PM,64.799,-1.684,,,,
1713,10/27/2022 01:00:00 PM,64.786,-3.197,,,,
1714,10/27/2022 02:00:00 PM,64.780,-4.514,,,,
1715,10/27/2022 03:00:00 PM,64.829,-5.125,,,,
1716,10/27/2022 04:00:00 PM,64.856,-5.496,,,,
1717,10/27/2022 05:00:00 PM,64.842,-6.246,,,,
1718,10/27/2022 06:00:00 PM,64.837,-6.120,,,,
1719,10/27/2022 07:00:00 PM,64.838,-5.870,,,,
1720,10/27/2022 08:00:00 PM,64.821,-5.995,,,,
1721,10/27/2022 09:00:00 PM,64.793,-5.870,,,,
1722,10/27/2022 10:00:00 PM,64.786,-6.246,,,,
1723,10/27/2022 11:00:00 PM,64.769,-6.373,,,,
1724,10/28/2022 12:00:00 AM,64.768,-6.626,,,,
1725,10/28/2022 01:00:00 AM,64.740,-6.754,,,,
1726,10/28/2022 02:00:00 AM,64.749,-7.010,,,,
1727,10/28/2022 03:00:00 AM,64.755,-6.882,,,,
1728,10/28/2022 04:00:00 AM,64.760,-7.010,,,,
1729,10/28/2022 05:00:00 AM,64.775,-6.246,,,,
1730,10/28/2022 06:00:00 AM,64.795,-5.372,,,,
1731,10/28/2022 07:00:00 AM,64.797,-4.393,,,,
1732,10/28/2022 08:00:00 AM,64.769,-3.316,,,,
1733,10/28/2022 09:00:00 AM,64.640,-1.001,,,,
1734,10/28/2022 10:00:00 AM,64.661,1.548,,,,
1735,10/28/2022 11:00:00 AM,64.803,3.367,,,,
1736,10/28/2022 12:00:00 PM,64.768,1.980,,,,
1737,10/28/2022 01:00:00 PM,64.791,-0.102,,,,
1738,10/28/2022 02:00:00 PM,64.807,-2.494,,,,
1739,10/28/2022 03:00:00 PM,64.841,-3.197,,,,
1740,10/28/2022 04:00:00 PM,64.874,-3.197,,,,
1741,10/28/2022 05:00:00 PM,64.836,-3.316,,,,
1742,10/28/2022 06:00:00 PM,64.869,-3.553,,,,
1743,10/28/2022 07:00:00 PM,64.853,-3.672,,,,
1744,10/28/2022 08:00:00 PM,64.875,-3.911,,,,
1745,10/28/2022 09:00:00 PM,64.847,-4.272,,,,
1746,10/28/2022 10:00:00 PM,64.830,-4.393,,,,
1747,10/28/2022 11:00:00 PM,64.841,-4.393,,,,
1748,10/29/2022 12:00:00 AM,64.835,-4.758,,,,
1749,10/29/2022 01:00:00 AM,64.863,-4.880,,,,
1750,10/29/2022 02:00:00 AM,64.873,-5.125,,,,
1751,10/29/2022 03:00:00 AM,64.895,-5.125,,,,
1752,10/29/2022 04:00:00 AM,64.918,-5.125,,,,
1753,10/29/2022 05:00:00 AM,64.952,-4.636,,,,
1754,10/29/2022 06:00:00 AM,64.975,-3.672,,,,
1755,10/29/2022 07:00:00 AM,64.974,-2.962,,,,
1756,10/29/2022 08:00:00 AM,64.955,-1.914,,,,
1757,10/29/2022 09:00:00 AM,64.870,-0.325,,,,
1758,10/29/2022 10:00:00 AM,64.873,2.624,,,,
1759,10/29/2022 11:00:00 AM,64.981,0.453,,,,
1760,10/29/2022 12:00:00 PM,64.934,0.121,,,,
1761,10/29/2022 01:00:00 PM,64.956,0.121,,,,
1762,10/29/2022 02:00:00 PM,64.967,-0.887,,,,
1763,10/29/2022 03:00:00 PM,64.993,-1.799,,,,
1764,10/29/2022 04:00:00 PM,65.072,-2.030,,,,
1765,10/29/2022 05:00:00 PM,65.089,-2.377,,,,
1766,10/29/2022 06:00:00 PM,65.079,-2.610,,,,
1767,10/29/2022 07:00:00 PM,65.090,-2.610,,,,
1768,10/29/2022 08:00:00 PM,65.057,-2.610,,,,
1769,10/29/2022 09:00:00 PM,65.029,-2.727,,,,
1770,10/29/2022 10:00:00 PM,65.024,-3.079,,,,
1771,10/29/2022 11:00:00 PM,64.996,-3.197,,,,
1772,10/30/2022 12:00:00 AM,64.913,-3.316,,,,
1773,10/30/2022 01:00:00 AM,64.919,-3.197,,,,
1774,10/30/2022 02:00:00 AM,64.913,-3.316,,,,
1775,10/30/2022 03:00:00 AM,64.919,-3.197,,,,
1776,10/30/2022 04:00:00 AM,64.924,-3.079,,,,
1777,10/30/2022 05:00:00 AM,64.935,-2.844,,,,
1778,10/30/2022 06:00:00 AM,64.927,-2.030,,,,
1779,10/30/2022 07:00:00 AM,64.868,-1.114,,,,
1780,10/30/2022 08:00:00 AM,64.836,-0.325,,,,
1781,10/30/2022 09:00:00 AM,64.696,1.330,,,,
1782,10/30/2022 10:00:00 AM,64.673,3.998,,,,
1783,10/30/2022 11:00:00 AM,64.753,4.623,,,,
1784,10/30/2022 12:00:00 PM,64.670,2.837,,,,
1785,10/30/2022 01:00:00 PM,64.672,1.548,,,,
1786,10/30/2022 02:00:00 PM,64.673,0.784,,,,
1787,10/30/2022 03:00:00 PM,64.694,0.232,,,,
1788,10/30/2022 04:00:00 PM,64.741,-0.213,,,,
1789,10/30/2022 05:00:00 PM,64.738,-0.549,,,,
1790,10/30/2022 06:00:00 PM,64.712,-0.887,,,,
1791,10/30/2022 07:00:00 PM,64.730,-1.228,,,,
1792,10/30/2022 08:00:00 PM,64.719,-1.228,,,,
1793,10/30/2022 09:00:00 PM,64.643,-1.684,,,,
1794,10/30/2022 10:00:00 PM,64.622,-1.914,,,,
1795,10/30/2022 11:00:00 PM,64.622,-1.914,,,,
1796,10/31/2022 12:00:00 AM,64.583,-2.030,,,,
1797,10/31/2022 01:00:00 AM,64.545,-2.145,,,,
1798,10/31/2022 02:00:00 AM,64.557,-2.610,,,,
1799,10/31/2022 03:00:00 AM,64.607,-2.494,,,,
1800,10/31/2022 04:00:00 AM,64.624,-2.610,,,,
1801,10/31/2022 05:00:00 AM,64.618,-2.494,,,,
1802,10/31/2022 06:00:00 AM,64.617,-2.030,,,,
1803,10/31/2022 07:00:00 AM,64.626,-1.570,,,,
1804,10/31/2022 08:00:00 AM,64.606,-0.774,,,,
1805,10/31/2022 09:00:00 AM,64.560,-0.549,,,,
1806,10/31/2022 10:00:00 AM,64.519,1.330,,,,
1807,10/31/2022 11:00:00 AM,64.573,0.010,,,,
1808,10/31/2022 12:00:00 PM,64.599,2.195,,,,
1809,10/31/2022 01:00:00 PM,64.638,1.003,,,,
1810,10/31/2022 02:00:00 PM,64.628,-0.774,,,,
1811,10/31/2022 03:00:00 PM,64.643,-1.684,,,,
1812,10/31/2022 04:00:00 PM,64.700,-2.145,,,,
1813,10/31/2022 05:00:00 PM,64.746,-2.610,,,,
1814,10/31/2022 06:00:00 PM,64.734,-2.377,,,,
1815,10/31/2022 07:00:00 PM,64.753,-3.434,,,,
1816,10/31/2022 08:00:00 PM,64.764,-3.672,,,,
1817,10/31/2022 09:00:00 PM,64.747,-3.792,,,,
1818,10/31/2022 10:00:00 PM,64.747,-4.031,,,,
1819,10/31/2022 11:00:00 PM,64.747,-4.514,,,,
1820,11/01/2022 12:00:00 AM,64.735,-4.758,,,,
1821,11/01/2022 01:00:00 AM,64.762,-5.125,,,,
1822,11/01/2022 02:00:00 AM,64.784,-5.372,,,,
1823,11/01/2022 03:00:00 AM,64.772,-5.620,,,,
1824,11/01/2022 04:00:00 AM,64.771,-5.870,,,,
1825,11/01/2022 05:00:00 AM,64.816,-5.620,,,,
1826,11/01/2022 06:00:00 AM,64.829,-4.880,,,,
1827,11/01/2022 07:00:00 AM,64.836,-4.031,,,,
1828,11/01/2022 08:00:00 AM,64.785,-2.962,,,,
1829,11/01/2022 09:00:00 AM,64.607,0.010,,,,
1830,11/01/2022 10:00:00 AM,64.690,1.980,,,,
1831,11/01/2022 11:00:00 AM,64.802,3.893,,,,
1832,11/01/2022 12:00:00 PM,64.759,2.837,,,,
1833,11/01/2022 01:00:00 PM,64.770,1.764,,,,
1834,11/01/2022 02:00:00 PM,64.766,-0.662,,,,
1835,11/01/2022 03:00:00 PM,64.785,-2.727,,,,
1836,11/01/2022 04:00:00 PM,64.780,-3.316,,,,
1837,11/01/2022 05:00:00 PM,64.797,-3.197,,,,
1838,11/01/2022 06:00:00 PM,64.780,-3.316,,,,
1839,11/01/2022 07:00:00 PM,64.775,-3.434,,,,
1840,11/01/2022 08:00:00 PM,64.742,-3.434,,,,
1841,11/01/2022 09:00:00 PM,64.725,-3.553,,,,
1842,11/01/2022 10:00:00 PM,64.719,-4.152,,,,
1843,11/01/2022 11:00:00 PM,64.714,-4.272,,,,
1844,11/02/2022 12:00:00 AM,64.658,-4.514,,,,
1845,11/02/2022 01:00:00 AM,64.713,-4.758,,,,
1846,11/02/2022 02:00:00 AM,64.685,-5.125,,,,
1847,11/02/2022 03:00:00 AM,64.673,-5.372,,,,
1848,11/02/2022 04:00:00 AM,64.684,-5.372,,,,
1849,11/02/2022 05:00:00 AM,64.752,-4.880,,,,
1850,11/02/2022 06:00:00 AM,64.742,-3.911,,,,
1851,11/02/2022 07:00:00 AM,64.746,-2.844,,,,
1852,11/02/2022 08:00:00 AM,64.671,-1.570,,,,
1853,11/02/2022 09:00:00 AM,64.492,0.453,,,,
1854,11/02/2022 10:00:00 AM,64.565,3.261,,,,
1855,11/02/2022 11:00:00 AM,64.674,5.450,,,,
1856,11/02/2022 12:00:00 PM,64.638,4.519,,,,
1857,11/02/2022 01:00:00 PM,64.626,2.837,,,,
1858,11/02/2022 02:00:00 PM,64.632,1.112,,,,
1859,11/02/2022 03:00:00 PM,64.672,0.232,,,,
1860,11/02/2022 04:00:00 PM,64.687,-0.437,,,,
1861,11/02/2022 05:00:00 PM,64.685,-1.001,,,,
1862,11/02/2022 06:00:00 PM,64.693,-1.570,,,,
1863,11/02/2022 07:00:00 PM,64.671,-1.799,,,,
1864,11/02/2022 08:00:00 PM,64.672,-2.030,,,,
1865,11/02/2022 09:00:00 PM,64.717,-2.030,,,,
1866,11/02/2022 10:00:00 PM,64.683,-2.030,,,,
1867,11/02/2022 11:00:00 PM,64.661,-2.030,,,,
1868,11/03/2022 12:00:00 AM,64.662,-2.494,,,,
1869,11/03/2022 01:00:00 AM,64.646,-2.610,,,,
1870,11/03/2022 02:00:00 AM,64.680,-3.079,,,,
1871,11/03/2022 03:00:00 AM,64.686,-3.197,,,,
1872,11/03/2022 04:00:00 AM,64.703,-3.316,,,,
1873,11/03/2022 05:00:00 AM,64.808,-3.434,,,,
1874,11/03/2022 06:00:00 AM,64.812,-2.610,,,,
1875,11/03/2022 07:00:00 AM,64.799,-1.684,,,,
1876,11/03/2022 08:00:00 AM,64.788,-0.662,,,,
1877,11/03/2022 09:00:00 AM,64.620,1.112,,,,
1878,11/03/2022 10:00:00 AM,64.657,3.893,,,,
1879,11/03/2022 11:00:00 AM,64.737,5.347,,,,
1880,11/03/2022 12:00:00 PM,64.727,4.519,,,,
1881,11/03/2022 01:00:00 PM,64.730,2.943,,,,
1882,11/03/2022 02:00:00 PM,64.754,1.112,,,,
1883,11/03/2022 03:00:00 PM,64.745,0.121,,,,
1884,11/03/2022 04:00:00 PM,64.781,-0.325,,,,
1885,11/03/2022 05:00:00 PM,64.757,-1.114,,,,
1886,11/03/2022 06:00:00 PM,64.715,-1.570,,,,
1887,11/03/2022 07:00:00 PM,64.693,-1.570,,,,
1888,11/03/2022 08:00:00 PM,64.611,-1.914,,,,
1889,11/03/2022 09:00:00 PM,64.623,-2.145,,,,
1890,11/03/2022 10:00:00 PM,64.584,-2.261,,,,
1891,11/03/2022 11:00:00 PM,64.583,-2.030,,,,
1892,11/04/2022 12:00:00 AM,64.545,-2.145,,,,
1893,11/04/2022 01:00:00 AM,64.573,-2.261,,,,
1894,11/04/2022 02:00:00 AM,64.556,-2.145,,,,
1895,11/04/2022 03:00:00 AM,64.568,-2.377,,,,
1896,11/04/2022 04:00:00 AM,64.562,-2.261,,,,
1897,11/04/2022 05:00:00 AM,64.589,-2.145,,,,
1898,11/04/2022 06:00:00 AM,64.617,-2.030,,,,
1899,11/04/2022 07:00:00 AM,64.578,-2.145,,,,
1900,11/04/2022 08:00:00 AM,64.583,-1.799,,,,
1901,11/04/2022 09:00:00 AM,64.466,-0.662,,,,
1902,11/04/2022 10:00:00 AM,64.528,-0.774,,,,
1903,11/04/2022 11:00:00 AM,64.534,0.121,,,,
1904,11/04/2022 12:00:00 PM,64.550,0.232,,,,
1905,11/04/2022 01:00:00 PM,64.546,-0.102,,,,
1906,11/04/2022 02:00:00 PM,64.538,-0.549,,,,
1907,11/04/2022 03:00:00 PM,64.556,-0.887,,,,
1908,11/04/2022 04:00:00 PM,64.597,-1.228,,,,
1909,11/04/2022 05:00:00 PM,64.582,-1.570,,,,
1910,11/04/2022 06:00:00 PM,64.589,-1.914,,,,
1911,11/04/2022 07:00:00 PM,64.623,-2.145,,,,
1912,11/04/2022 08:00:00 PM,64.612,-2.377,,,,
1913,11/04/2022 09:00:00 PM,64.596,-2.494,,,,
1914,11/04/2022 10:00:00 PM,64.568,-2.610,,,,
1915,11/04/2022 11:00:00 PM,64.580,-2.844,,,,
1916,11/05/2022 12:00:00 AM,64.569,-3.079,,,,
1917,11/05/2022 01:00:00 AM,64.575,-3.197,,,,
1918,11/05/2022 02:00:00 AM,64.586,-3.197,,,,
1919,11/05/2022 03:00:00 AM,64.581,-3.316,,,,
1920,11/05/2022 04:00:00 AM,64.603,-3.316,,,,
1921,11/05/2022 05:00:00 AM,64.641,-3.197,,,,
1922,11/05/2022 06:00:00 AM,64.653,-3.197,,,,
1923,11/05/2022 07:00:00 AM,64.684,-2.261,,,,
1924,11/05/2022 08:00:00 AM,64.646,-1.114,,,,
1925,11/05/2022 09:00:00 AM,64.618,0.010,,,,
1926,11/05/2022 10:00:00 AM,64.579,1.439,,,,
1927,11/05/2022 11:00:00 AM,64.601,1.439,,,,
1928,11/05/2022 12:00:00 PM,64.573,0.784,,,,
1929,11/05/2022 01:00:00 PM,64.589,0.121,,,,
1930,11/05/2022 02:00:00 PM,64.603,-0.325,,,,
1931,11/05/2022 03:00:00 PM,64.611,-0.662,,,,
1932,11/05/2022 04:00:00 PM,64.640,-1.001,,,,
1933,11/05/2022 05:00:00 PM,64.621,-1.684,,,,
1934,11/05/2022 06:00:00 PM,64.650,-2.030,,,,
1935,11/05/2022 07:00:00 PM,64.667,-2.145,,,,
1936,11/05/2022 08:00:00 PM,64.634,-2.377,,,,
1937,11/05/2022 09:00:00 PM,64.662,-2.261,,,,
1938,11/05/2022 10:00:00 PM,64.640,-2.261,,,,
1939,11/05/2022 11:00:00 PM,64.640,-2.494,,,,
1940,11/06/2022 12:00:00 AM,64.585,-2.727,,,,
1941,11/06/2022 01:00:00 AM,64.596,-2.727,,,,
1942,11/06/2022 02:00:00 AM,64.569,-2.844,,,,
1943,11/06/2022 03:00:00 AM,64.585,-2.727,,,,
1944,11/06/2022 04:00:00 AM,64.580,-2.844,,,,
1945,11/06/2022 05:00:00 AM,64.586,-2.962,,,,
1946,11/06/2022 06:00:00 AM,64.591,-2.844,,,,
1947,11/06/2022 07:00:00 AM,64.590,-2.377,,,,
1948,11/06/2022 08:00:00 AM,64.531,-1.456,,,,
1949,11/06/2022 09:00:00 AM,64.427,1.003,,,,
1950,11/06/2022 10:00:00 AM,64.475,2.410,,,,
1951,11/06/2022 11:00:00 AM,64.526,1.764,,,,
1952,11/06/2022 12:00:00 PM,64.521,1.656,,,,
1953,11/06/2022 01:00:00 PM,64.509,1.112,,,,
1954,11/06/2022 02:00:00 PM,64.484,0.010,,,,
1955,11/06/2022 03:00:00 PM,64.544,-0.662,,,,
1956,11/06/2022 04:00:00 PM,64.558,-1.114,,,,
1957,11/06/2022 05:00:00 PM,64.542,-1.456,,,,
1958,11/06/2022 06:00:00 PM,64.583,-1.799,,,,
1959,11/06/2022 07:00:00 PM,64.555,-1.914,,,,
1960,11/06/2022 08:00:00 PM,64.550,-2.030,,,,
1961,11/06/2022 09:00:00 PM,64.523,-2.145,,,,
1962,11/06/2022 10:00:00 PM,64.512,-2.377,,,,
1963,11/06/2022 11:00:00 PM,64.534,-2.377,,,,
1964,11/07/2022 12:00:00 AM,64.507,-2.494,,,,
1965,11/07/2022 01:00:00 AM,64.453,-3.197,,,,
1966,11/07/2022 02:00:00 AM,64.487,-3.672,,,,
1967,11/07/2022 03:00:00 AM,64.503,-3.792,,,,
1968,11/07/2022 04:00:00 AM,64.498,-4.152,,,,
1969,11/07/2022 05:00:00 AM,64.525,-4.031,,,,
1970,11/07/2022 06:00:00 AM,64.531,-3.197,,,,
1971,11/07/2022 07:00:00 AM,64.496,-2.494,,,,
1972,11/07/2022 08:00:00 AM,64.444,-1.914,,,,
1973,11/07/2022 09:00:00 AM,64.385,-1.001,,,,
1974,11/07/2022 10:00:00 AM,64.385,-1.001,,,,
1975,11/07/2022 11:00:00 AM,64.377,0.343,,,,
1976,11/07/2022 12:00:00 PM,64.384,0.784,,,,
1977,11/07/2022 01:00:00 PM,64.409,1.112,,,,
1978,11/07/2022 02:00:00 PM,64.389,0.121,,,,
1979,11/07/2022 03:00:00 PM,64.445,-0.887,,,,
1980,11/07/2022 04:00:00 PM,64.466,-1.684,,,,
1981,11/07/2022 05:00:00 PM,64.418,-2.261,,,,
1982,11/07/2022 06:00:00 PM,64.396,-2.494,,,,
1983,11/07/2022 07:00:00 PM,64.374,-2.727,,,,
1984,11/07/2022 08:00:00 PM,64.375,-3.434,,,,
1985,11/07/2022 09:00:00 PM,64.320,-3.434,,,,
1986,11/07/2022 10:00:00 PM,64.281,-3.792,,,,
1987,11/07/2022 11:00:00 PM,64.281,-4.031,,,,
1988,11/08/2022 12:00:00 AM,64.270,-4.272,,,,
1989,11/08/2022 01:00:00 AM,64.275,-4.636,,,,
1990,11/08/2022 02:00:00 AM,64.270,-4.514,,,,
1991,11/08/2022 03:00:00 AM,64.248,-4.514,,,,
1992,11/08/2022 04:00:00 AM,64.209,-4.880,,,,
1993,11/08/2022 05:00:00 AM,64.242,-4.636,,,,
1994,11/08/2022 06:00:00 AM,64.209,-3.672,,,,
1995,11/08/2022 07:00:00 AM,64.179,-2.377,,,,
1996,11/08/2022 08:00:00 AM,64.145,0.121,,,,
1997,11/08/2022 09:00:00 AM,64.068,1.980,,,,
1998,11/08/2022 10:00:00 AM,64.005,2.088,,,,
1999,11/08/2022 11:00:00 AM,63.992,2.837,,,,
2000,11/08/2022 12:00:00 PM,63.948,2.303,,,,
2001,11/08/2022 01:00:00 PM,63.919,2.410,,,,
2002,11/08/2022 02:00:00 PM,63.902,0.674,,,,
2003,11/08/2022 03:00:00 PM,63.921,-0.437,,,,
2004,11/08/2022 04:00:00 PM,64.001,-0.887,,,,
2005,11/08/2022 05:00:00 PM,64.026,-1.341,,,,
2006,11/08/2022 06:00:00 PM,64.074,-2.261,,,,
2007,11/08/2022 07:00:00 PM,64.093,-3.553,,,,
2008,11/08/2022 08:00:00 PM,64.131,-3.434,,,,
2009,11/08/2022 09:00:00 PM,64.115,-3.553,,,,
2010,11/08/2022 10:00:00 PM,64.137,-3.553,,,,
2011,11/08/2022 11:00:00 PM,64.148,-3.792,,,,
2012,11/09/2022 12:00:00 AM,64.137,-3.792,,,,
2013,11/09/2022 01:00:00 AM,64.154,-4.152,,,,
2014,11/09/2022 02:00:00 AM,64.148,-4.514,,,,
2015,11/09/2022 03:00:00 AM,64.192,-4.514,,,,
2016,11/09/2022 04:00:00 AM,64.209,-4.636,,,,
2017,11/09/2022 05:00:00 AM,64.264,-4.636,,,,
2018,11/09/2022 06:00:00 AM,64.337,-4.514,,,,
2019,11/09/2022 07:00:00 AM,64.375,-4.393,,,,
2020,11/09/2022 08:00:00 AM,64.364,-4.880,,,,
2021,11/09/2022 09:00:00 AM,64.353,-4.636,,,,
2022,11/09/2022 10:00:00 AM,64.353,-4.636,,,,
2023,11/09/2022 11:00:00 AM,64.398,-4.393,,,,
2024,11/09/2022 12:00:00 PM,64.451,-5.372,,,,
2025,11/09/2022 01:00:00 PM,64.479,-5.496,,,,
2026,11/09/2022 02:00:00 PM,64.490,-5.249,,,,
2027,11/09/2022 03:00:00 PM,64.561,-5.620,,,,
2028,11/09/2022 04:00:00 PM,64.581,-6.373,,,,
2029,11/09/2022 05:00:00 PM,64.602,-7.527,,,,
2030,11/09/2022 06:00:00 PM,64.603,-8.182,,,,
